timestamp,ifInOctets_sum,ifInOctets_mean,ifInOctets_max,ifInOctets_std,ifOutOctets_sum,ifOutOctets_mean,ifOutOctets_max,ifOutOctets_std,ifInErrors_sum,ifInErrors_mean,ifInErrors_max,ifOutErrors_sum,ifOutErrors_mean,ifOutErrors_max,latencia_mean,latencia_median,latencia_max,latencia_std,latencia_kurtosis,perdida_sum,perdida_mean,perdida_max,RSRP_mean,RSRP_min,RSRP_std,SINR_mean,SINR_max,SINR_std,BW_in_Mbps_mean,BW_in_Mbps_max,BW_in_Mbps_std,BW_out_Mbps_mean,BW_out_Mbps_max,BW_out_Mbps_std,TasaErrorIn_mean,TasaErrorIn_max,TasaErrorOut_mean,TasaErrorOut_max,calidad_senal
2023-08-23 05:30:00,46910219.0,4691021.9,8103230.0,2197002.4796956345,26645980.0,2664598.0,4790730.0,1359052.8123230205,82.0,8.2,19.0,37.0,3.7,9.0,45.815999999999995,38.760000000000005,84.38,28.848768585312076,-1.5043214898430648,2.0,0.2,1.0,-100.6,-115.0,11.758684733704984,15.495,26.52,8.04358992545548,0.12500000000000003,0.22,0.05797509043642029,0.07100000000000001,0.13,0.037844711945293256,0.00023000000000000003,0.0009,0.00016,0.0006,1
2023-08-23 05:40:00,51150244.0,5115024.4,8658426.0,2877935.1627966496,29008870.0,2900887.0,4944910.0,1541957.6736837565,96.0,9.6,18.0,58.0,5.8,9.0,30.849,22.265,76.89,22.031244706855155,0.012090472948520947,1.0,0.1,1.0,-94.9,-112.0,10.91838408882519,15.706,28.7,11.150461076665048,0.137,0.23,0.07746683878351507,0.077,0.13,0.042700507413066344,0.00033,0.0015,0.00030000000000000003,0.0008,1
2023-08-23 05:50:00,45176614.0,4517661.4,8613287.0,2338319.285150445,30369122.0,3036912.2,4422380.0,1005493.1792921654,113.0,11.3,19.0,41.0,4.1,9.0,42.39,43.92,80.81,24.945986985218017,-1.3118050272498687,1.0,0.1,1.0,-94.0,-109.0,9.392668535736915,15.953,28.98,9.705684531356983,0.121,0.23,0.0626187760269323,0.081,0.12,0.02726414006223804,0.00035,0.001,0.00013000000000000002,0.0003,1
2023-08-23 06:00:00,52579309.0,5257930.9,9763313.0,3064380.7792641656,28799937.0,2879993.7,4905113.0,1193214.7231122272,86.0,8.6,16.0,41.0,4.1,9.0,48.49300000000001,50.005,97.78,26.132583343830024,-0.47252048534033575,3.0,0.3,1.0,-99.5,-115.0,11.32597800535467,13.05,28.38,9.083958999858549,0.14,0.26,0.0808290376865476,0.07600000000000001,0.13,0.03062315754094894,0.00020999999999999998,0.0004,0.00015000000000000001,0.0005,1
2023-08-23 06:10:00,54232179.0,5423217.9,9506404.0,2484527.709155894,29533348.0,2953334.8,3911097.0,798304.0903011278,92.0,9.2,19.0,38.0,3.8,9.0,47.09100000000001,42.905,88.89,20.87536317714683,-0.09510317010720781,0.0,0.0,0.0,-102.6,-115.0,10.741404832598844,15.612,29.88,11.221228690893582,0.142,0.25,0.06613118276073197,0.078,0.1,0.02201009869229224,0.00017999999999999998,0.0004,0.00014,0.0004,1
2023-08-23 06:20:00,52970345.0,5297034.5,9767088.0,2667083.319700807,25780737.0,2578073.7,4278271.0,1425631.7909709793,113.0,11.3,19.0,52.0,5.2,9.0,53.025,50.195,98.59,28.776565021636,-1.0714245988012245,1.0,0.1,1.0,-95.5,-111.0,8.631338250816034,20.675,29.43,6.218803475481973,0.14300000000000002,0.26,0.07149980574954187,0.06799999999999999,0.11,0.038239014399199966,0.00033,0.001,0.00035999999999999997,0.0013,2
2023-08-23 06:30:00,53051297.0,5305129.7,8983441.0,2240949.4615016817,28316239.0,2831623.9,4634608.0,1313043.846218096,123.0,12.3,19.0,38.0,3.8,9.0,56.349000000000004,64.565,98.68,31.39326801508035,-1.4963781154671525,2.0,0.2,1.0,-100.2,-113.0,8.066391179868893,14.204999999999998,28.44,7.865412682540356,0.13999999999999999,0.24,0.060918889608323555,0.075,0.12,0.0334165627596057,0.00028,0.0007,0.00017999999999999998,0.0006,1
2023-08-23 06:40:00,68149322.0,6814932.2,9516999.0,2010658.3477682571,23180582.0,2318058.2,4786476.0,1398670.1171366558,114.0,11.4,19.0,34.0,3.4,8.0,66.749,72.515,95.94,18.88821410886223,-1.0462251338604118,1.0,0.1,1.0,-93.0,-113.0,11.352924243950934,14.504999999999999,29.2,7.538040196231379,0.18,0.25,0.05333333333333333,0.061,0.13,0.038137179293236206,0.00019,0.0006,0.00031,0.0015,1
2023-08-23 06:50:00,47648820.0,4764882.0,8913697.0,2670394.6484814645,28819193.0,2881919.3,4876751.0,1387142.5226399815,63.0,6.3,17.0,45.0,4.5,9.0,51.147,51.55,93.99,27.524655230457576,-0.6493409291095262,1.0,0.1,1.0,-99.8,-113.0,10.053191864610298,12.239999999999998,28.82,10.929083523638505,0.12800000000000003,0.24,0.07083627444874396,0.077,0.13,0.03772709017845577,0.00029,0.0015,0.00029,0.0015,1
2023-08-23 07:00:00,50768496.0,5076849.6,8265795.0,1625959.374282095,28472573.0,2847257.3,4975715.0,1719498.6622272623,99.0,9.9,18.0,62.0,6.2,9.0,46.337,40.019999999999996,99.06,26.3894659328722,-0.4700426484782749,1.0,0.1,1.0,-98.8,-114.0,10.46475566418591,18.134,27.1,6.89290166282193,0.135,0.22,0.04377975178854565,0.075,0.13,0.04576510072581994,0.00023,0.0007,0.00029,0.0006,1
2023-08-23 07:10:00,68674379.0,6867437.9,9519981.0,2226521.4261781364,26273184.0,2627318.4,4745871.0,1330165.1153135672,88.0,8.8,18.0,42.0,4.2,9.0,49.050999999999995,35.315,98.43,33.418603086039106,-1.3513455267535386,0.0,0.0,0.0,-99.1,-113.0,9.780365819106951,14.293000000000001,29.6,9.70213040751589,0.182,0.25,0.05788878225624643,0.07000000000000002,0.13,0.03651483716701107,0.00015999999999999999,0.0004,0.00020999999999999998,0.0004,1
2023-08-23 07:20:00,50411560.0,5041156.0,9106609.0,2948581.5377630875,27280371.0,2728037.1,4745576.0,1740713.54054291,99.0,9.9,17.0,60.0,6.0,9.0,58.724000000000004,56.83,99.65,23.24572658456699,-1.0483683475343204,1.0,0.1,1.0,-101.0,-115.0,12.534397117975445,17.771000000000004,28.9,7.713162559331073,0.134,0.24,0.07720103626247513,0.074,0.13,0.046475800154489,0.00030000000000000003,0.0008,0.00035,0.0008,1
2023-08-23 07:30:00,61470991.0,6147099.1,9756262.0,3116682.47961024,24557694.0,2455769.4,4296098.0,1425486.6514211288,126.0,12.6,19.0,47.0,4.7,7.0,34.845000000000006,29.68,81.87,28.93636284062744,-0.9299751451829694,2.0,0.2,1.0,-95.1,-113.0,8.887569346502389,16.079,25.51,9.598950694968927,0.163,0.26,0.08206366092518931,0.06399999999999999,0.11,0.03806427312965386,0.00033000000000000005,0.001,0.00031999999999999997,0.0011,1
2023-08-23 07:40:00,59577267.0,5957726.7,9837590.0,2419701.2856865455,24930308.0,2493030.8,4650579.0,1435958.0977350434,69.0,6.9,16.0,30.0,3.0,7.0,66.39099999999999,63.37,88.64,19.91056919215409,0.38052585728893007,1.0,0.1,1.0,-95.9,-112.0,10.89801205113422,15.883,27.18,8.220479912997781,0.15800000000000003,0.26,0.06390965845976995,0.06600000000000002,0.12,0.039496835316262996,0.00014,0.0003,0.00015,0.0004,1
2023-08-23 07:50:00,39321605.0,3932160.5,6948540.0,2197741.7463500146,24803894.0,2480389.4,4435388.0,1364628.9145933655,105.0,10.5,17.0,54.0,5.4,9.0,45.767999999999994,47.17,90.72,24.174621127675746,-0.6739104402488167,1.0,0.1,1.0,-102.0,-111.0,6.036923425424944,12.799999999999999,25.79,8.70600431375445,0.10400000000000001,0.19,0.06022181221672648,0.066,0.12,0.03747591819348052,0.00045000000000000004,0.001,0.00037,0.0013,1
2023-08-23 08:00:00,60420236.0,6042023.6,9849851.0,3061711.786579534,32064281.0,3206428.1,4534649.0,1135113.8973669803,82.0,8.2,17.0,29.0,2.9,7.0,41.039,39.575,80.24,26.183121980899575,-1.3636480636759303,1.0,0.1,1.0,-107.4,-115.0,7.396695959082752,15.751999999999999,27.97,7.610629700914665,0.161,0.26,0.08157477823717602,0.086,0.12,0.030623157540948936,0.00018999999999999998,0.0004,0.00011,0.0004,1
2023-08-23 08:10:00,44834171.0,4483417.1,8019431.0,2283591.403667694,22858039.0,2285803.9,4428683.0,1214849.911449737,130.0,13.0,19.0,40.0,4.0,8.0,66.822,69.39,95.76,21.1317469436128,-0.6133780830942479,1.0,0.1,1.0,-99.8,-115.0,11.506519890914019,16.952,25.41,7.431758876605188,0.11900000000000002,0.21,0.060818491340125236,0.06300000000000001,0.12,0.031640339933558095,0.00039,0.0012,0.0002,0.0005,1
2023-08-23 08:20:00,63996315.0,6399631.5,9611474.0,2733827.0692809313,37435399.0,3743539.9,4999367.0,1220238.28802961,121.0,12.1,19.0,44.0,4.4,8.0,49.676,55.975,95.45,26.046878337165687,-0.9187444699384684,0.0,0.0,0.0,-100.6,-114.0,9.59397959370586,12.706,23.95,7.579968044494353,0.172,0.26,0.07465476095557023,0.101,0.13,0.03178049716414141,0.00025,0.0007,0.00014000000000000001,0.0005,1
2023-08-23 08:30:00,41267774.0,4126777.4,7468703.0,2374878.2501766365,27248237.0,2724823.7,4693616.0,1416195.3455516768,82.0,8.2,19.0,40.0,4.0,8.0,41.123000000000005,40.66,78.2,23.05866771230868,-0.8752398449806575,1.0,0.1,1.0,-95.8,-112.0,12.01665510863984,12.518,25.87,8.343532159037254,0.11000000000000001,0.2,0.06446359868604572,0.074,0.13,0.04033195589934446,0.00029,0.0012,0.00016,0.0006,1
2023-08-23 08:40:00,63579300.0,6357930.0,9929860.0,2552452.9310751692,22950984.0,2295098.4,4421087.0,1451206.157562062,89.0,8.9,18.0,39.0,3.9,8.0,62.176,64.275,94.55,29.232592997086886,-0.7007327287070697,3.0,0.3,1.0,-99.5,-111.0,8.14111649454654,13.386000000000001,25.67,9.411689185971523,0.168,0.26,0.06729701991090609,0.06200000000000001,0.12,0.03938414796731181,0.0002,0.0008,0.00020999999999999998,0.0004,1
2023-08-23 08:50:00,54523950.0,5452395.0,9744220.0,3326035.471490545,29140579.0,2914057.9,4931407.0,1293094.2841479504,93.0,9.3,18.0,62.0,6.2,9.0,49.124,55.245000000000005,90.95,34.4012665141529,-1.667382091548389,2.0,0.2,1.0,-94.2,-111.0,8.804039476916895,13.448000000000002,27.39,9.252050583519312,0.14500000000000002,0.26,0.08885068623507894,0.077,0.13,0.03433495141818158,0.00032,0.0015,0.00024000000000000003,0.0005,1
2023-08-23 09:00:00,51034951.0,5103495.1,8068121.0,2088037.2465744768,27967682.0,2796768.2,3971888.0,896785.1495299814,97.0,9.7,19.0,46.0,4.6,9.0,66.85500000000002,74.38,97.05,26.973333024386225,-0.35251445354778266,2.0,0.2,1.0,-99.6,-115.0,9.22797678559908,17.656,28.65,6.964695414892328,0.137,0.22,0.05677440737985147,0.07499999999999998,0.11,0.024152294576982397,0.00023999999999999998,0.0007,0.00019,0.0003,1
2023-08-23 09:10:00,45348881.0,4534888.1,8706358.0,2817928.3104563598,33937382.0,3393738.2,4678465.0,1117507.6327711295,88.0,8.8,19.0,40.0,4.0,9.0,61.864,73.19,94.98,32.873516257180505,-1.3114024653025511,1.0,0.1,1.0,-97.0,-113.0,10.760008261045982,8.791999999999998,21.01,7.122890798919589,0.122,0.23,0.07420691791650336,0.09,0.12,0.029059326290271154,0.00034999999999999994,0.001,0.00013000000000000002,0.0003,0
2023-08-23 09:20:00,31779449.0,3177944.9,5580081.0,1431653.8683357674,27690708.0,2769070.8,4902910.0,1614112.4290452632,94.0,9.4,17.0,46.0,4.6,9.0,58.49499999999999,73.575,85.63,27.936696396595565,-1.6056629275934704,2.0,0.2,1.0,-94.9,-115.0,11.637582795981874,15.375,26.95,8.140710110986086,0.085,0.15,0.038658045015810674,0.073,0.13,0.041912607490666415,0.00041000000000000005,0.0014,0.00028,0.001,1
2023-08-23 09:30:00,60887449.0,6088744.9,9454561.0,2126795.8906352506,26963156.0,2696315.6,4109684.0,1189397.9050968231,93.0,9.3,16.0,27.0,2.7,7.0,59.232000000000006,61.455,98.7,25.291356802055695,0.20279718622158516,0.0,0.0,0.0,-103.0,-112.0,8.931840671316175,15.264000000000001,27.95,8.323941641100355,0.164,0.25,0.05641118880348314,0.07200000000000001,0.11,0.032591750830880846,0.00015000000000000001,0.0003,0.0001,0.0003,1
2023-08-23 09:40:00,50766618.0,5076661.8,8326434.0,2594938.645956513,28886303.0,2888630.3,4394142.0,1074088.8420147924,93.0,9.3,17.0,52.0,5.2,9.0,54.009,46.45,93.56,29.628301578802056,-1.6838666051337323,2.0,0.2,1.0,-98.4,-115.0,11.491059326469621,11.058000000000002,21.13,6.967135231451541,0.13599999999999998,0.22,0.06915361322607969,0.07700000000000001,0.12,0.02869378562220979,0.00031000000000000005,0.0015,0.0002,0.0004,1
2023-08-23 09:50:00,44960440.0,4496044.0,7990102.0,2339220.961811669,30116346.0,3011634.6,4717635.0,1382589.645286956,99.0,9.9,16.0,48.0,4.8,9.0,50.285999999999994,48.379999999999995,95.41,23.179931070744026,-0.2842864032962007,0.0,0.0,0.0,-93.7,-106.0,7.902882737049535,14.095000000000002,25.92,9.107768661972042,0.12,0.21,0.06342099196813483,0.081,0.13,0.03695342413844156,0.00028,0.0006,0.0002,0.0005,1
2023-08-23 10:00:00,52727703.0,5272770.3,7486460.0,1876656.5930900772,25918214.0,2591821.4,4050227.0,1265848.7280482522,96.0,9.6,19.0,43.0,4.3,9.0,31.028,21.814999999999998,86.44,24.77705067194237,0.49474568799138874,0.0,0.0,0.0,-93.3,-110.0,10.656766238717385,13.796000000000001,29.44,11.393349132035077,0.13999999999999999,0.2,0.05077182070575939,0.06900000000000002,0.11,0.034785054261852175,0.00018999999999999998,0.0003,0.00023999999999999998,0.0007,1
2023-08-23 10:10:00,57157894.0,5715789.4,9814131.0,2643248.891249647,26469783.0,2646978.3,4079269.0,927453.8013417942,77.0,7.7,16.0,25.0,2.5,7.0,49.69799999999999,45.599999999999994,98.92,34.584649388613634,-1.5683662859719207,0.0,0.0,0.0,-98.5,-112.0,10.124228365658293,18.223000000000003,29.79,9.110101902101132,0.152,0.26,0.07052186422190874,0.071,0.11,0.025144029554194813,0.00016999999999999999,0.0005,9e-05,0.0002,1
2023-08-23 10:20:00,43519265.0,4351926.5,7837433.0,2418673.492908883,27084225.0,2708422.5,4386932.0,1248835.193276185,104.0,10.4,18.0,47.0,4.7,8.0,44.469,33.489999999999995,91.21,33.39295848927834,-1.5029883422763617,2.0,0.2,1.0,-99.4,-114.0,8.030497424748289,15.559000000000001,29.94,10.695546788786027,0.11600000000000002,0.21,0.0643255608430877,0.072,0.12,0.033598941782277736,0.0003200000000000001,0.001,0.00019,0.0005,1
2023-08-23 10:30:00,70762080.0,7076208.0,9914438.0,2298892.1351500787,31721545.0,3172154.5,4970697.0,1700884.2228490876,91.0,9.1,18.0,45.0,4.5,9.0,65.064,68.13,88.43,21.836263518387128,-0.08374437785358113,4.0,0.4,1.0,-99.9,-110.0,8.5693251387337,13.893,28.99,7.784194884507967,0.186,0.26,0.06149977416399367,0.08299999999999999,0.13,0.0464399253516483,0.00016999999999999999,0.0005,0.00031999999999999997,0.0013,1
2023-08-23 10:40:00,71791697.0,7179169.7,9783148.0,2214690.274422892,25167746.0,2516774.6,4323873.0,1155151.011476489,83.0,8.3,18.0,32.0,3.2,8.0,65.79499999999999,69.42999999999999,96.27,29.655669216301064,-1.706050681199618,0.0,0.0,0.0,-97.5,-112.0,8.396427811873332,13.032,27.59,8.350241247346624,0.19,0.26,0.05925462944877059,0.067,0.12,0.031640339933558095,0.00012000000000000002,0.0004,0.00018,0.001,1
2023-08-23 10:50:00,54284090.0,5428409.0,8827494.0,2648119.345917694,28764582.0,2876458.2,4594638.0,1393855.9211425611,76.0,7.6,17.0,31.0,3.1,7.0,51.034,56.175,99.88,34.66164873939688,-1.5193709289152455,1.0,0.1,1.0,-95.7,-110.0,12.329278612762026,18.144000000000002,28.89,8.213063036677879,0.146,0.24,0.06995236474439827,0.077,0.12,0.03622460796505908,0.00017999999999999998,0.0006,0.00015000000000000001,0.0006,1
2023-08-23 11:00:00,64719363.0,6471936.3,9693670.0,1821086.6614154095,31036446.0,3103644.6,4806080.0,1481062.441730425,83.0,8.3,16.0,57.0,5.7,9.0,49.974000000000004,45.99,95.54,28.56368448066725,-0.9762954281407734,0.0,0.0,0.0,-93.0,-113.0,10.98483803552272,16.518,29.93,8.277102015668152,0.173,0.26,0.04854551129266914,0.08299999999999999,0.13,0.04029061098237818,0.00015000000000000001,0.0003,0.00022,0.0005,1
2023-08-23 11:10:00,44301844.0,4430184.4,6747372.0,1961954.8760731362,29134699.0,2913469.9,4743460.0,1451215.1079000772,71.0,7.1,14.0,64.0,6.4,9.0,51.041,48.0,99.01,25.878616848664844,-0.7658255908446474,1.0,0.1,1.0,-99.5,-115.0,9.264628073124864,12.133,29.09,9.436317608050292,0.12000000000000002,0.18,0.05163977794943222,0.078,0.13,0.03910100879630715,0.00017999999999999998,0.0003,0.0004,0.0014,1
2023-08-23 11:20:00,51345139.0,5134513.9,9441136.0,2509656.9786884976,22745280.0,2274528.0,4477497.0,1533262.9014549332,107.0,10.7,18.0,48.0,4.8,9.0,46.445,41.864999999999995,88.66,28.023377641612804,-1.3798736809686931,0.0,0.0,0.0,-103.9,-115.0,10.70254383053134,11.758999999999999,28.95,8.867089526257569,0.138,0.25,0.06629898608240971,0.06000000000000001,0.12,0.040824829046386304,0.00027,0.0011,0.00032999999999999994,0.0008,1
